Attraction,Category,type,Category_Map,Good_Point,Selected_People,Participants
엘크레,관광,experience,만족도,관리법을 잘 알려줘요,207,808
엘크레,관광,experience,매력도,트렌디해요,146,808
엘크레,관광,experience,편의,매장이 청결해요,137,808
엘크레,관광,experience,만족도,예약이 편리해요,106,808
엘크레,관광,experience,만족도,가격이 합리적이에요,103,808
엘크레,관광,experience,매력도,고급스러워요,84,808
엘크레,관광,experience,만족도,비싼 만큼 가치있어요,70,808
엘크레,관광,experience,만족도,맞춤 케어를 잘해줘요,32,808
엘크레,관광,experience,편의,주차하기 편해요,10,808
엘크레,관광,experience,매력도,분위기가 편안해요,7,808
엘크레,관광,experience,만족도,과도한 권유가 없어요,5,808
엘크레,관광,experience,만족도,관리 효과가 좋아요,4,808
엘크레,관광,experience,만족도,가격 안내가 명확해요,4,808
엘크레,관광,experience,만족도,대화가 즐거워요,3,808
엘크레,관광,experience,만족도,필요한 대화만 오가요,3,808
엘크레,관광,experience,편의,대기공간이 잘 되어있어요,2,808
여의도공원,관광,nature,매력도,뷰가 좋아요,236,474
여의도공원,관광,nature,편의,관리가 잘 되어있어요,207,474
여의도공원,관광,nature,편의,산책로가 잘 되어있어요,166,474
여의도공원,관광,nature,매력도,사진이 잘 나와요,100,474
여의도공원,관광,nature,편의,주차하기 편해요,63,474
여의도공원,관광,nature,매력도,볼거리가 많아요,62,474
여의도공원,관광,nature,편의,편의시설이 잘 되어있어요,59,474
여의도공원,관광,nature,만족도,가격이 합리적이에요,39,474
여의도공원,관광,nature,편의,먹거리가 풍부해요,37,474
여의도공원,관광,nature,매력도,붐비지 않아요,20,474
여의도공원,관광,nature,매력도,체험 프로그램이 다양해요,19,474
여의도공원,관광,nature,매력도,방문객이 많아요,16,474
여의도공원,관광,nature,매력도,자연 경관이 좋아요,10,474
여의도공원,관광,nature,편의,규모가 커요,8,474
여의도공원,관광,nature,매력도,아이와 가기 좋아요,5,474
여의도공원,관광,nature,만족도,반려동물과 가기 좋아요,3,474
여의도공원,관광,nature,매력도,피크닉하기 좋아요,3,474
여의도공원,관광,nature,편의,대중교통이 편해요,3,474
여의도공원,관광,nature,편의,근처에 갈 곳이 많아요,2,474
여의도공원,관광,nature,매력도,조용히 쉬기 좋아요,1,474
여의도공원,관광,nature,편의,화장실이 깨끗해요,1,474
여의도샛강생태공원,관광,nature,편의,산책로가 잘 되어있어요,13,18
여의도샛강생태공원,관광,nature,매력도,뷰가 좋아요,7,18
여의도샛강생태공원,관광,nature,매력도,볼거리가 많아요,5,18
여의도샛강생태공원,관광,nature,매력도,사진이 잘 나와요,5,18
여의도샛강생태공원,관광,nature,매력도,피크닉하기 좋아요,5,18
여의도샛강생태공원,관광,nature,만족도,반려동물과 가기 좋아요,3,18
여의도샛강생태공원,관광,nature,매력도,조용히 쉬기 좋아요,2,18
여의도샛강생태공원,관광,nature,매력도,신기한 식물이 많아요,2,18
여의도샛강생태공원,관광,nature,편의,대중교통이 편해요,2,18
여의도샛강생태공원,관광,nature,매력도,붐비지 않아요,2,18
여의도샛강생태공원,관광,nature,매력도,방문객이 많아요,1,18
여의도샛강생태공원,관광,nature,편의,편의시설이 잘 되어있어요,1,18
여의도샛강생태공원,관광,nature,편의,관리가 잘 되어있어요,1,18
여의도샛강생태공원,관광,nature,매력도,아이와 가기 좋아요,1,18
여의도샛강생태공원,관광,nature,편의,근처에 갈 곳이 많아요,1,18
여의도샛강생태공원,관광,nature,편의,주차하기 편해요,1,18
여의도샛강생태공원,관광,nature,만족도,가격이 합리적이에요,1,18
여의도샛강생태공원,관광,nature,매력도,체험 프로그램이 다양해요,1,18
여의도샛강생태공원,관광,nature,편의,화장실이 깨끗해요,1,18
여의도한강공원,관광,nature,매력도,뷰가 좋아요,222,266
여의도한강공원,관광,nature,편의,산책로가 잘 되어있어요,133,266
여의도한강공원,관광,nature,매력도,사진이 잘 나와요,112,266
여의도한강공원,관광,nature,매력도,방문객이 많아요,80,266
여의도한강공원,관광,nature,매력도,볼거리가 많아요,76,266
여의도한강공원,관광,nature,편의,관리가 잘 되어있어요,68,266
여의도한강공원,관광,nature,편의,편의시설이 잘 되어있어요,47,266
여의도한강공원,관광,nature,편의,주차하기 편해요,32,266
여의도한강공원,관광,nature,매력도,붐비지 않아요,23,266
여의도한강공원,관광,nature,편의,먹거리가 풍부해요,22,266
여의도한강공원,관광,nature,매력도,피크닉하기 좋아요,22,266
여의도한강공원,관광,nature,매력도,자연 경관이 좋아요,21,266
여의도한강공원,관광,nature,편의,규모가 커요,12,266
여의도한강공원,관광,nature,편의,대중교통이 편해요,11,266
여의도한강공원,관광,nature,만족도,친절해요,9,266
여의도한강공원,관광,nature,만족도,가격이 합리적이에요,9,266
여의도한강공원,관광,nature,매력도,아이와 가기 좋아요,7,266
여의도한강공원,관광,nature,편의,근처에 갈 곳이 많아요,6,266
여의도한강공원,관광,nature,만족도,반려동물과 가기 좋아요,6,266
여의도한강공원,관광,nature,매력도,조용히 쉬기 좋아요,4,266
여의도한강공원,관광,nature,매력도,체험 프로그램이 다양해요,2,266
여의도한강공원,관광,nature,매력도,트렌디해요,2,266
여의도한강공원,관광,nature,편의,화장실이 깨끗해요,1,266
여의도한강공원,관광,nature,만족도,유익해요,1,266
연서시장,관광,shop_etc,만족도,친절해요,157,214
연서시장,관광,shop_etc,만족도,가성비가 좋아요,88,214
연서시장,관광,shop_etc,편의,먹거리가 풍부해요,47,214
연서시장,관광,shop_etc,매력도,볼거리가 많아요,28,214
연서시장,관광,shop_etc,편의,종류가 다양해요,23,214
연서시장,관광,shop_etc,만족도,품질이 좋아요,15,214
연서시장,관광,shop_etc,매력도,특색 있는 제품이 많아요,13,214
연서시장,관광,shop_etc,매력도,분위기가 편안해요,11,214
연서시장,관광,shop_etc,편의,매장이 넓어요,7,214
연서시장,관광,shop_etc,편의,시설이 깔끔해요,6,214
연서시장,관광,shop_etc,만족도,비싼 만큼 가치있어요,6,214
연서시장,관광,shop_etc,매력도,방문객이 많아요,5,214
연서시장,관광,shop_etc,매력도,야시장이 잘 되어있어요,4,214
연서시장,관광,shop_etc,매력도,트렌디해요,4,214
연서시장,관광,shop_etc,편의,편의시설이 잘 되어있어요,2,214
연서시장,관광,shop_etc,편의,주차하기 편해요,2,214
연서시장,관광,shop_etc,매력도,컨셉이 독특해요,1,214
연서시장,관광,shop_etc,만족도,포장이 정성스러워요,1,214
열린송현녹지광장,관광,nature,매력도,뷰가 좋아요,77,83
열린송현녹지광장,관광,nature,편의,산책로가 잘 되어있어요,58,83
열린송현녹지광장,관광,nature,매력도,사진이 잘 나와요,57,83
열린송현녹지광장,관광,nature,매력도,볼거리가 많아요,41,83
열린송현녹지광장,관광,nature,편의,관리가 잘 되어있어요,26,83
열린송현녹지광장,관광,nature,매력도,붐비지 않아요,26,83
열린송현녹지광장,관광,nature,편의,근처에 갈 곳이 많아요,14,83
열린송현녹지광장,관광,nature,매력도,방문객이 많아요,12,83
열린송현녹지광장,관광,nature,편의,대중교통이 편해요,8,83
열린송현녹지광장,관광,nature,매력도,자연 경관이 좋아요,6,83
열린송현녹지광장,관광,nature,매력도,조용히 쉬기 좋아요,2,83
열린송현녹지광장,관광,nature,매력도,체험 프로그램이 다양해요,2,83
열린송현녹지광장,관광,nature,편의,규모가 커요,2,83
열린송현녹지광장,관광,nature,편의,편의시설이 잘 되어있어요,1,83
열린송현녹지광장,관광,nature,매력도,피크닉하기 좋아요,1,83
열린송현녹지광장,관광,nature,편의,화장실이 깨끗해요,1,83
영등포전통시장,관광,shop_etc,만족도,친절해요,25,80
영등포전통시장,관광,shop_etc,매력도,볼거리가 많아요,19,80
영등포전통시장,관광,shop_etc,편의,주차하기 편해요,17,80
영등포전통시장,관광,shop_etc,편의,시설이 깔끔해요,14,80
영등포전통시장,관광,shop_etc,편의,종류가 다양해요,14,80
영등포전통시장,관광,shop_etc,만족도,가성비가 좋아요,10,80
영등포전통시장,관광,shop_etc,편의,매장이 넓어요,10,80
영등포전통시장,관광,shop_etc,만족도,품질이 좋아요,8,80
영등포전통시장,관광,shop_etc,만족도,비싼 만큼 가치있어요,5,80
영등포전통시장,관광,shop_etc,매력도,컨셉이 독특해요,4,80
영등포전통시장,관광,shop_etc,편의,편의시설이 잘 되어있어요,4,80
영등포전통시장,관광,shop_etc,매력도,특색 있는 제품이 많아요,4,80
영등포전통시장,관광,shop_etc,편의,먹거리가 풍부해요,3,80
영등포전통시장,관광,shop_etc,매력도,분위기가 편안해요,3,80
영등포전통시장,관광,shop_etc,매력도,트렌디해요,3,80
영등포전통시장,관광,shop_etc,매력도,방문객이 많아요,2,80
영등포전통시장,관광,shop_etc,편의,규모가 커요,1,80
영등포전통시장,관광,shop_etc,매력도,붐비지 않아요,1,80
영등포청과시장,관광,shop_etc,만족도,친절해요,13,19
영등포청과시장,관광,shop_etc,만족도,품질이 좋아요,4,19
영등포청과시장,관광,shop_etc,만족도,가성비가 좋아요,2,19
영등포청과시장,관광,shop_etc,매력도,특색 있는 제품이 많아요,2,19
영등포청과시장,관광,shop_etc,편의,종류가 다양해요,2,19
영등포청과시장,관광,shop_etc,매력도,볼거리가 많아요,1,19
영등포청과시장,관광,shop_etc,매력도,컨셉이 독특해요,1,19
영등포청과시장,관광,shop_etc,매력도,분위기가 편안해요,1,19
영등포청과시장,관광,shop_etc,매력도,야시장이 잘 되어있어요,1,19
영등포청과시장,관광,shop_etc,편의,주차하기 편해요,1,19
영등포청과시장,관광,shop_etc,만족도,비싼 만큼 가치있어요,1,19
영등포청과시장,관광,shop_etc,매력도,트렌디해요,1,19
영풍문고 스타필드코엑스몰점,관광,shop_etc,매력도,책 종류가 다양해요,2513,"5,021"
영풍문고 스타필드코엑스몰점,관광,shop_etc,편의,시설이 깔끔해요,2367,"5,021"
영풍문고 스타필드코엑스몰점,관광,shop_etc,매력도,베스트셀러가 많아요,1488,"5,021"
영풍문고 스타필드코엑스몰점,관광,shop_etc,매력도,신간이 빨리 들어와요,1367,"5,021"
영풍문고 스타필드코엑스몰점,관광,shop_etc,만족도,원하는 책을 찾기 쉬워요,919,"5,021"
영풍문고 스타필드코엑스몰점,관광,shop_etc,매력도,책 읽기 쾌적해요,839,"5,021"
영풍문고 스타필드코엑스몰점,관광,shop_etc,매력도,독특한 책이 많아요,399,"5,021"
영풍문고 스타필드코엑스몰점,관광,shop_etc,매력도,카페 같은 분위기에요,293,"5,021"
영풍문고 스타필드코엑스몰점,관광,shop_etc,편의,매장이 넓어요,86,"5,021"
영풍문고 스타필드코엑스몰점,관광,shop_etc,매력도,아늑해요,24,"5,021"
영풍문고 스타필드코엑스몰점,관광,shop_etc,편의,주차하기 편해요,16,"5,021"
영풍문고 스타필드코엑스몰점,관광,shop_etc,편의,인테리어가 멋져요,9,"5,021"
영풍문고 스타필드코엑스몰점,관광,shop_etc,매력도,컨셉이 독특해요,7,"5,021"
오금오름공원,관광,nature,매력도,뷰가 좋아요,16,15
오금오름공원,관광,nature,편의,산책로가 잘 되어있어요,14,15
오금오름공원,관광,nature,편의,관리가 잘 되어있어요,8,15
오금오름공원,관광,nature,매력도,붐비지 않아요,7,15
오금오름공원,관광,nature,매력도,자연 경관이 좋아요,4,15
오금오름공원,관광,nature,매력도,사진이 잘 나와요,3,15
오금오름공원,관광,nature,매력도,볼거리가 많아요,2,15
오금오름공원,관광,nature,매력도,조용히 쉬기 좋아요,2,15
오금오름공원,관광,nature,편의,편의시설이 잘 되어있어요,1,15
오금오름공원,관광,nature,매력도,아이와 가기 좋아요,1,15
오금오름공원,관광,nature,만족도,반려동물과 가기 좋아요,1,15
오금오름공원,관광,nature,편의,화장실이 깨끗해요,1,15
오동근린공원,관광,nature,편의,산책로가 잘 되어있어요,5,10
오동근린공원,관광,nature,매력도,뷰가 좋아요,5,10
오동근린공원,관광,nature,편의,관리가 잘 되어있어요,3,10
오동근린공원,관광,nature,매력도,붐비지 않아요,3,10
오동근린공원,관광,nature,매력도,체험 프로그램이 다양해요,2,10
오동근린공원,관광,nature,매력도,볼거리가 많아요,1,10
오동근린공원,관광,nature,편의,편의시설이 잘 되어있어요,1,10
오동근린공원,관광,nature,매력도,조용히 쉬기 좋아요,1,10
오동근린공원,관광,nature,매력도,자연 경관이 좋아요,1,10
오동근린공원,관광,nature,편의,화장실이 깨끗해요,1,10
오르시아,관광,shop_etc,만족도,친절해요,694,990
오르시아,관광,shop_etc,매력도,상품이 다양해요,591,990
오르시아,관광,shop_etc,편의,맞춤 제작을 잘해요,538,990
오르시아,관광,shop_etc,만족도,A/S가 세심해요,502,990
오르시아,관광,shop_etc,만족도,비싼 만큼 가치있어요,355,990
오르시아,관광,shop_etc,매력도,독특한 디자인이 많아요,314,990
오르시아,관광,shop_etc,편의,매장이 청결해요,290,990
오르시아,관광,shop_etc,매력도,커플로 맞추기 좋아요,141,990
오르시아,관광,shop_etc,만족도,가성비가 좋아요,141,990
오르시아,관광,shop_etc,만족도,추천을 잘해줘요,122,990
오르시아,관광,shop_etc,편의,주차하기 편해요,108,990
오르시아,관광,shop_etc,매력도,선물하기 좋아요,93,990
오르시아,관광,shop_etc,매력도,트렌디해요,83,990
오르시아,관광,shop_etc,매력도,분위기가 편안해요,55,990
