tourist_spot,목록,good_point,selected_people
달맞이봉공원,근린공원,"""반려동물과 가기 좋아요""",1
달맞이봉공원,근린공원,"""대중교통이 편해요""",1
[백년가게]삼거리 먼지막 순대국,"순대,순댓국","""음식이 맛있어요""",1121
[백년가게]삼거리 먼지막 순대국,"순대,순댓국","""가성비가 좋아요""",661
[백년가게]삼거리 먼지막 순대국,"순대,순댓국","""양이 많아요""",594
[백년가게]삼거리 먼지막 순대국,"순대,순댓국","""혼밥하기 좋아요""",242
[백년가게]삼거리 먼지막 순대국,"순대,순댓국","""친절해요""",212
[백년가게]삼거리 먼지막 순대국,"순대,순댓국","""재료가 신선해요""",150
[백년가게]삼거리 먼지막 순대국,"순대,순댓국","""고기 질이 좋아요""",126
[백년가게]삼거리 먼지막 순대국,"순대,순댓국","""특별한 메뉴가 있어요""",124
[백년가게]삼거리 먼지막 순대국,"순대,순댓국","""매장이 청결해요""",62
[백년가게]삼거리 먼지막 순대국,"순대,순댓국","""인테리어가 멋져요""",33
[백년가게]삼거리 먼지막 순대국,"순대,순댓국","""매장이 넓어요""",30
[백년가게]삼거리 먼지막 순대국,"순대,순댓국","""단체모임 하기 좋아요""",22
[백년가게]삼거리 먼지막 순대국,"순대,순댓국","""잡내가 적어요""",16
[백년가게]삼거리 먼지막 순대국,"순대,순댓국","""특별한 날 가기 좋아요""",12
[백년가게]삼거리 먼지막 순대국,"순대,순댓국","""주차하기 편해요""",11
[백년가게]삼거리 먼지막 순대국,"순대,순댓국","""화장실이 깨끗해요""",7
[백년가게]삼거리 먼지막 순대국,"순대,순댓국","""음식이 빨리 나와요""",6
[백년가게]삼거리 먼지막 순대국,"순대,순댓국","""뷰가 좋아요""",5
[백년가게]삼거리 먼지막 순대국,"순대,순댓국","""컨셉이 독특해요""",2
[백년가게]삼거리 먼지막 순대국,"순대,순댓국","""아늑해요""",2
[백년가게]삼거리 먼지막 순대국,"순대,순댓국","""직접 잘 구워줘요""",2
[백년가게]삼거리 먼지막 순대국,"순대,순댓국","""건강한 맛이에요""",2
[백년가게]삼거리 먼지막 순대국,"순대,순댓국","""메뉴 구성이 알차요""",1
아이파크몰 용산점,"쇼핑센터,할인매장","""종류가 다양해요""",2545
아이파크몰 용산점,"쇼핑센터,할인매장","""친절해요""",1852
아이파크몰 용산점,"쇼핑센터,할인매장","""가성비가 좋아요""",1784
아이파크몰 용산점,"쇼핑센터,할인매장","""품질이 좋아요""",1333
아이파크몰 용산점,"쇼핑센터,할인매장","""매장이 넓어요""",1307
아이파크몰 용산점,"쇼핑센터,할인매장","""특색 있는 제품이 많아요""",941
아이파크몰 용산점,"쇼핑센터,할인매장","""시설이 깔끔해요""",867
아이파크몰 용산점,"쇼핑센터,할인매장","""주차하기 편해요""",865
아이파크몰 용산점,"쇼핑센터,할인매장","""분위기가 편안해요""",538
아이파크몰 용산점,"쇼핑센터,할인매장","""비싼 만큼 가치있어요""",314
아이파크몰 용산점,"쇼핑센터,할인매장","""트렌디해요""",94
아이파크몰 용산점,"쇼핑센터,할인매장","""아기자기해요""",43
아이파크몰 용산점,"쇼핑센터,할인매장","""예쁜 소품이 많아요""",26
아이파크몰 용산점,"쇼핑센터,할인매장","""신상품이 많아요""",22
아이파크몰 용산점,"쇼핑센터,할인매장","""선물하기 좋아요""",21
아이파크몰 용산점,"쇼핑센터,할인매장","""고급스러워요""",16
아이파크몰 용산점,"쇼핑센터,할인매장","""포장이 정성스러워요""",15
아이파크몰 용산점,"쇼핑센터,할인매장","""추천을 잘해줘요""",14
아이파크몰 용산점,"쇼핑센터,할인매장","""독특한 디자인이 많아요""",12
아이파크몰 용산점,"쇼핑센터,할인매장","""컨셉이 독특해요""",11
아이파크몰 용산점,"쇼핑센터,할인매장","""사이즈가 다양해요""",9
아이파크몰 용산점,"쇼핑센터,할인매장","""인테리어가 멋져요""",7
아이파크몰 용산점,"쇼핑센터,할인매장","""설명이 자세해요""",5
아이파크몰 용산점,"쇼핑센터,할인매장","""사진이 잘 나와요""",4
아이파크몰 용산점,"쇼핑센터,할인매장","""A/S가 세심해요""",2
아이파크몰 용산점,"쇼핑센터,할인매장","""주문제작을 잘해줘요""",2
서울 중앙시장,시장,"""친절해요""",21
서울 중앙시장,시장,"""볼거리가 많아요""",13
서울 중앙시장,시장,"""트렌디해요""",9
서울 중앙시장,시장,"""편의시설이 잘 되어있어요""",4
서울 중앙시장,시장,"""먹거리가 풍부해요""",4
서울 중앙시장,시장,"""컨셉이 독특해요""",2
서울 중앙시장,시장,"""시설이 깔끔해요""",2
서울 중앙시장,시장,"""야시장이 잘 되어있어요""",2
서울 중앙시장,시장,"""특색 있는 제품이 많아요""",1
세종한우정육점식당  2호점,정육식당,"""음식이 맛있어요""",390
세종한우정육점식당  2호점,정육식당,"""가성비가 좋아요""",239
세종한우정육점식당  2호점,정육식당,"""재료가 신선해요""",157
세종한우정육점식당  2호점,정육식당,"""고기 질이 좋아요""",137
세종한우정육점식당  2호점,정육식당,"""매장이 넓어요""",126
세종한우정육점식당  2호점,정육식당,"""단체모임 하기 좋아요""",87
세종한우정육점식당  2호점,정육식당,"""친절해요""",77
세종한우정육점식당  2호점,정육식당,"""양이 많아요""",59
세종한우정육점식당  2호점,정육식당,"""특별한 메뉴가 있어요""",43
세종한우정육점식당  2호점,정육식당,"""매장이 청결해요""",37
세종한우정육점식당  2호점,정육식당,"""특별한 날 가기 좋아요""",24
세종한우정육점식당  2호점,정육식당,"""인테리어가 멋져요""",18
세종한우정육점식당  2호점,정육식당,"""주차하기 편해요""",18
세종한우정육점식당  2호점,정육식당,"""화장실이 깨끗해요""",10
세종한우정육점식당  2호점,정육식당,"""잡내가 적어요""",6
세종한우정육점식당  2호점,정육식당,"""혼밥하기 좋아요""",4
세종한우정육점식당  2호점,정육식당,"""뷰가 좋아요""",4
세종한우정육점식당  2호점,정육식당,"""건강한 맛이에요""",2
세종한우정육점식당  2호점,정육식당,"""좌석이 편해요""",1
세종한우정육점식당  2호점,정육식당,"""메뉴 구성이 알차요""",1
세종한우정육점식당  2호점,정육식당,"""직접 잘 구워줘요""",1
그랜드 워커힐 리버파크(야외수영장),수영장,"""시설이 깔끔해요""",402
그랜드 워커힐 리버파크(야외수영장),수영장,"""휴게공간이 잘 되어있어요""",125
그랜드 워커힐 리버파크(야외수영장),수영장,"""규모가 커요""",99
그랜드 워커힐 리버파크(야외수영장),수영장,"""샤워실이 잘 되어있어요""",78
그랜드 워커힐 리버파크(야외수영장),수영장,"""안전하게 관리해요""",64
그랜드 워커힐 리버파크(야외수영장),수영장,"""물이 깨끗해요""",49
그랜드 워커힐 리버파크(야외수영장),수영장,"""수심이 다양해요""",42
그랜드 워커힐 리버파크(야외수영장),수영장,"""가격이 합리적이에요""",39
그랜드 워커힐 리버파크(야외수영장),수영장,"""학생과 소통을 잘해요""",9
그랜드 워커힐 리버파크(야외수영장),수영장,"""수업이 체계적이에요""",8
그랜드 워커힐 리버파크(야외수영장),수영장,"""아이와 가기 좋아요""",1
그랜드 워커힐 리버파크(야외수영장),수영장,"""주차하기 편해요""",1
청계천박물관,박물관,"""유익해요""",19
청계천박물관,박물관,"""주차하기 편해요""",11
청계천박물관,박물관,"""전시 구성이 알차요""",9
청계천박물관,박물관,"""설명이 잘 되어있어요""",9
청계천박물관,박물관,"""전시 테마가 재밌어요""",7
청계천박물관,박물관,"""아이와 가기 좋아요""",4
청계천박물관,박물관,"""체험 프로그램이 다양해요""",3
청계천박물관,박물관,"""공간이 넓어요""",3
청계천박물관,박물관,"""사진이 잘 나와요""",2
청계천박물관,박물관,"""가격이 합리적이에요""",2
용마산,산,"""뷰가 좋아요""",61
용마산,산,"""사진이 잘 나와요""",25
용마산,산,"""대중교통이 편해요""",21
용마산,산,"""붐비지 않아요""",21
용마산,산,"""경관이 독특해요""",9
용마산,산,"""주차하기 편해요""",7
용마산,산,"""산책로가 잘 되어있어요""",7
용마산,산,"""방문객이 많아요""",6
용마산,산,"""볼거리가 많아요""",5
용마산,산,"""관리가 잘 되어있어요""",5
용마산,산,"""조용히 쉬기 좋아요""",5
용마산,산,"""근처에 갈 곳이 많아요""",5
용마산,산,"""피크닉하기 좋아요""",4
용마산,산,"""화장실이 깨끗해요""",4
용마산,산,"""코스가 길어요""",2
용마산,산,"""먹거리가 풍부해요""",1
용마산,산,"""반려동물과 가기 좋아요""",1
장충단공원,"도시,테마공원","""뷰가 좋아요""",20
장충단공원,"도시,테마공원","""산책로가 잘 되어있어요""",19
장충단공원,"도시,테마공원","""붐비지 않아요""",10
장충단공원,"도시,테마공원","""관리가 잘 되어있어요""",9
장충단공원,"도시,테마공원","""사진이 잘 나와요""",9
장충단공원,"도시,테마공원","""볼거리가 많아요""",8
장충단공원,"도시,테마공원","""자연 경관이 좋아요""",5
장충단공원,"도시,테마공원","""화장실이 깨끗해요""",3
장충단공원,"도시,테마공원","""방문객이 많아요""",2
장충단공원,"도시,테마공원","""편의시설이 잘 되어있어요""",2
장충단공원,"도시,테마공원","""조용히 쉬기 좋아요""",2
장충단공원,"도시,테마공원","""근처에 갈 곳이 많아요""",2
장충단공원,"도시,테마공원","""주차하기 편해요""",1
장충단공원,"도시,테마공원","""반려동물과 가기 좋아요""",1
장충단공원,"도시,테마공원","""대중교통이 편해요""",1
하우스 도산,선글라스,"""친절해요""",76
하우스 도산,선글라스,"""독특한 디자인이 많아요""",60
하우스 도산,선글라스,"""품질이 좋아요""",59
하우스 도산,선글라스,"""매장이 넓어요""",49
하우스 도산,선글라스,"""종류가 다양해요""",49
하우스 도산,선글라스,"""스타일 추천을 잘해줘요""",34
하우스 도산,선글라스,"""분위기가 편안해요""",21
하우스 도산,선글라스,"""A/S가 세심해요""",20
하우스 도산,선글라스,"""가성비가 좋아요""",12
하우스 도산,선글라스,"""주차하기 편해요""",5
하우스 도산,선글라스,"""트렌디해요""",5
하우스 도산,선글라스,"""특색 있는 제품이 많아요""",2
하우스 도산,선글라스,"""컨셉이 독특해요""",1
하우스 도산,선글라스,"""선물하기 좋아요""",1
하우스 도산,선글라스,"""사이즈가 다양해요""",1
레치키치 스튜디오,"사진,스튜디오","""친절해요""",1888
레치키치 스튜디오,"사진,스튜디오","""보정을 꼼꼼하게 해줘요""",1740
레치키치 스튜디오,"사진,스튜디오","""자연스럽게 연출해줘요""",1440
레치키치 스튜디오,"사진,스튜디오","""세트장 구성이 다양해요""",1327
레치키치 스튜디오,"사진,스튜디오","""소품이 다양해요""",1289
레치키치 스튜디오,"사진,스튜디오","""시설이 깔끔해요""",772
레치키치 스튜디오,"사진,스튜디오","""파우더룸이 잘 되어있어요""",755
레치키치 스튜디오,"사진,스튜디오","""가격이 합리적이에요""",441
레치키치 스튜디오,"사진,스튜디오","""분위기가 편안해요""",111
레치키치 스튜디오,"사진,스튜디오","""사진 컨셉이 다양해요""",56
레치키치 스튜디오,"사진,스튜디오","""다양하게 연출하기 좋아요""",53
레치키치 스튜디오,"사진,스튜디오","""주차하기 편해요""",26
레치키치 스튜디오,"사진,스튜디오","""인테리어가 멋져요""",21
레치키치 스튜디오,"사진,스튜디오","""컨셉이 독특해요""",17
레치키치 스튜디오,"사진,스튜디오","""비싼 만큼 가치있어요""",6
레치키치 스튜디오,"사진,스튜디오","""예쁜 아기 의상이 많아요""",5
레치키치 스튜디오,"사진,스튜디오","""채광이 좋아요""",3
레치키치 스튜디오,"사진,스튜디오","""아이와 가기 좋아요""",1
프레젠트모먼트,인테리어소품,"""예쁜 소품이 많아요""",126
프레젠트모먼트,인테리어소품,"""인테리어가 멋져요""",117
프레젠트모먼트,인테리어소품,"""특색 있는 제품이 많아요""",114
프레젠트모먼트,인테리어소품,"""상품이 다양해요""",111
프레젠트모먼트,인테리어소품,"""선물하기 좋아요""",89
프레젠트모먼트,인테리어소품,"""포장이 정성스러워요""",43
프레젠트모먼트,인테리어소품,"""품질이 좋아요""",37
프레젠트모먼트,인테리어소품,"""비싼 만큼 가치있어요""",18
프레젠트모먼트,인테리어소품,"""친절해요""",5
프레젠트모먼트,인테리어소품,"""컨셉이 독특해요""",4
프레젠트모먼트,인테리어소품,"""아기자기해요""",4
프레젠트모먼트,인테리어소품,"""트렌디해요""",3
프레젠트모먼트,인테리어소품,"""분위기가 편안해요""",2
프레젠트모먼트,인테리어소품,"""사진이 잘 나와요""",2
프레젠트모먼트,인테리어소품,"""가성비가 좋아요""",2
프레젠트모먼트,인테리어소품,"""주차하기 편해요""",1
헌인릉 생태경관보전지역(오리나무림),"자연,생태공원","""볼거리가 많아요""",4
헌인릉 생태경관보전지역(오리나무림),"자연,생태공원","""주차하기 편해요""",4
