,Attraction,Good_Point,Selected_People
3864,양천공원,볼거리가 많아요,3
3865,양천공원,주차하기 편해요,3
3866,양천공원,조용히 쉬기 좋아요,2
3867,양천공원,자연 경관이 좋아요,2
3868,양천공원,붐비지 않아요,2
3869,양천공원,아이와 가기 좋아요,1
3870,양천공원,반려동물과 가기 좋아요,1
3871,양천공원,피크닉하기 좋아요,1
3872,봉화산,뷰가 좋아요,20
3873,봉화산,사진이 잘 나와요,10
3874,봉화산,붐비지 않아요,9
3875,봉화산,경관이 독특해요,4
3876,봉화산,볼거리가 많아요,3
3877,봉화산,관리가 잘 되어있어요,3
3878,봉화산,조용히 쉬기 좋아요,3
3879,봉화산,대중교통이 편해요,3
3880,봉화산,산책로가 잘 되어있어요,3
3881,봉화산,반려동물과 가기 좋아요,2
3882,봉화산,화장실이 깨끗해요,2
3883,봉화산,방문객이 많아요,1
3884,봉화산,편의시설이 잘 되어있어요,1
3885,봉화산,아이와 가기 좋아요,1
3886,봉화산,주차하기 편해요,1
3887,오동근린공원,산책로가 잘 되어있어요,5
3888,오동근린공원,뷰가 좋아요,5
3889,오동근린공원,관리가 잘 되어있어요,3
3890,오동근린공원,붐비지 않아요,3
3891,오동근린공원,체험 프로그램이 다양해요,2
3892,오동근린공원,볼거리가 많아요,1
3893,오동근린공원,편의시설이 잘 되어있어요,1
3894,오동근린공원,조용히 쉬기 좋아요,1
3895,오동근린공원,자연 경관이 좋아요,1
3896,오동근린공원,화장실이 깨끗해요,1
3897,롯데아울렛 서울역점,가성비가 좋아요,547
3898,롯데아울렛 서울역점,종류가 다양해요,455
3899,롯데아울렛 서울역점,친절해요,378
3900,롯데아울렛 서울역점,품질이 좋아요,349
3901,롯데아울렛 서울역점,매장이 넓어요,244
3902,롯데아울렛 서울역점,시설이 깔끔해요,175
3903,롯데아울렛 서울역점,특색 있는 제품이 많아요,156
3904,롯데아울렛 서울역점,주차하기 편해요,122
3905,롯데아울렛 서울역점,분위기가 편안해요,102
3906,롯데아울렛 서울역점,비싼 만큼 가치있어요,75
3907,롯데아울렛 서울역점,트렌디해요,11
3908,롯데아울렛 서울역점,신상품이 많아요,7
3909,롯데아울렛 서울역점,추천을 잘해줘요,7
3910,롯데아울렛 서울역점,설명이 자세해요,3
3911,롯데아울렛 서울역점,고급스러워요,3
3912,롯데아울렛 서울역점,아기자기해요,1
3913,롯데아울렛 서울역점,독특한 디자인이 많아요,1
3914,롯데아울렛 서울역점,사이즈가 다양해요,1
3915,104고지전적비,사진이 잘 나와요,91
3916,104고지전적비,볼거리가 많아요,58
3917,104고지전적비,붐비지 않아요,40
3918,104고지전적비,가격이 합리적이에요,37
3919,104고지전적비,관리가 잘 되어있어요,31
3920,104고지전적비,주차하기 편해요,28
3921,104고지전적비,설명이 잘 되어있어요,26
3922,104고지전적비,아이와 가기 좋아요,21
3923,104고지전적비,체험 프로그램이 다양해요,16
3924,104고지전적비,산책로가 잘 되어있어요,11
3925,104고지전적비,방문객이 많아요,1
3926,104고지전적비,대중교통이 편해요,1
3927,104고지전적비,규모가 커요,1
3928,104고지전적비,뷰가 좋아요,1
3929,용마랜드,뷰가 좋아요,12
3930,용마랜드,사진이 잘 나와요,9
3931,용마랜드,볼거리가 많아요,8
3932,용마랜드,관리가 잘 되어있어요,6
3933,용마랜드,반려동물과 가기 좋아요,5
3934,용마랜드,붐비지 않아요,4
3935,용마랜드,편의시설이 잘 되어있어요,3
3936,용마랜드,주차하기 편해요,3
3937,용마랜드,조용히 쉬기 좋아요,2
3938,용마랜드,산책로가 잘 되어있어요,2
3939,용마랜드,컨셉이 독특해요,1
3940,용마랜드,먹거리가 풍부해요,1
3941,용마랜드,아이와 가기 좋아요,1
3942,용마랜드,친절해요,1
3943,용마랜드,자연 경관이 좋아요,1
3944,용마랜드,유익해요,1
3945,통인가게 미술,친절해요,25
3946,통인가게 미술,특색 있는 제품이 많아요,14
3947,통인가게 미술,종류가 다양해요,14
3948,통인가게 미술,분위기가 편안해요,11
3949,통인가게 미술,품질이 좋아요,10
3950,통인가게 미술,가성비가 좋아요,8
3951,통인가게 미술,시설이 깔끔해요,6
3952,통인가게 미술,매장이 넓어요,6
3953,통인가게 미술,비싼 만큼 가치있어요,5
3954,통인가게 미술,인테리어가 멋져요,3
3955,통인가게 미술,컨셉이 독특해요,2
3956,통인가게 미술,아기자기해요,1
3957,통인가게 미술,독특한 디자인이 많아요,1
3958,통인가게 미술,주차하기 편해요,1
3959,통인가게 미술,사진이 잘 나와요,1
3960,통인가게 미술,예쁜 소품이 많아요,1
3961,통인가게 미술,트렌디해요,1
3962,롯데월드,놀이기구가 다양해요,9074
3963,롯데월드,볼거리가 많아요,8780
3964,롯데월드,아이와 가기 좋아요,4569
3965,롯데월드,먹거리가 풍부해요,4209
3966,롯데월드,사진이 잘 나와요,4008
3967,롯데월드,가격이 합리적이에요,2051
3968,롯데월드,주차하기 편해요,1795
3969,롯데월드,체험 프로그램이 다양해요,1476
3970,롯데월드,규모가 커요,524
3971,롯데월드,친절해요,453
3972,롯데월드,시설이 깔끔해요,289
3973,롯데월드,편의시설이 잘 되어있어요,213
3974,롯데월드,안전하게 관리해요,96
3975,롯데월드,유익해요,66
3976,롯데월드,컨셉이 독특해요,49
3977,롯데월드,대기시간이 짧아요,36
3978,롯데월드,수질 관리가 잘돼요,14
3979,롯데월드,셔틀버스가 잘 되어있어요,10
3980,롯데월드,샤워실이 잘 되어있어요,7
3981,롯데월드,숙박하기 좋아요,5
3982,롯데월드,반려동물과 가기 좋아요,3
3983,롯데월드,동물 관리가 잘 되어있어요,2
3984,세운상가,친절해요,25
3985,세운상가,주차하기 편해요,19
3986,세운상가,가성비가 좋아요,14
3987,세운상가,종류가 다양해요,14
3988,세운상가,품질이 좋아요,8
3989,세운상가,특색 있는 제품이 많아요,6
3990,세운상가,매장이 넓어요,4
3991,세운상가,시설이 깔끔해요,3
3992,세운상가,비싼 만큼 가치있어요,2
3993,서초구민체육센터수영장,시설이 깔끔해요,7
3994,서초구민체육센터수영장,가격이 합리적이에요,5
3995,서초구민체육센터수영장,휴게공간이 잘 되어있어요,3
3996,서초구민체육센터수영장,학생과 소통을 잘해요,2
3997,서초구민체육센터수영장,물이 깨끗해요,2
3998,서초구민체육센터수영장,수업이 체계적이에요,1
3999,서초구민체육센터수영장,안전하게 관리해요,1
4000,서초구민체육센터수영장,주차하기 편해요,1
4015,황궁우,붐비지 않아요,10
4016,황궁우,사진이 잘 나와요,8
4017,황궁우,근처에 갈 곳이 많아요,6
4018,황궁우,아이와 가기 좋아요,5
4019,황궁우,경관이 독특해요,4
4020,황궁우,볼거리가 많아요,3
4021,황궁우,관리가 잘 되어있어요,3
4022,황궁우,산책로가 잘 되어있어요,3
4023,황궁우,뷰가 좋아요,3
4024,황궁우,설명이 잘 되어있어요,1
4025,황궁우,편의시설이 잘 되어있어요,1
4026,황궁우,야경이 멋져요,1
4027,황궁우,체험 프로그램이 다양해요,1
4028,황궁우,대중교통이 편해요,1
4062,간송미술관,유익해요,11
4063,간송미술관,전시 구성이 알차요,10
4064,간송미술관,설명이 잘 되어있어요,3
4065,간송미술관,전시 테마가 재밌어요,2
4066,간송미술관,아이와 가기 좋아요,2
4067,간송미술관,주차하기 편해요,2
4068,간송미술관,사진이 잘 나와요,1
4069,간송미술관,공간이 넓어요,1
4070,금강제화 영등포본점,친절해요,47
4071,금강제화 영등포본점,품질이 좋아요,46
4072,금강제화 영등포본점,종류가 다양해요,21
4073,금강제화 영등포본점,매장이 넓어요,14
4074,금강제화 영등포본점,A/S가 세심해요,13
4075,금강제화 영등포본점,가성비가 좋아요,12
4076,금강제화 영등포본점,스타일 추천을 잘해줘요,10
4077,금강제화 영등포본점,분위기가 편안해요,6
4078,금강제화 영등포본점,독특한 디자인이 많아요,4
4079,금강제화 영등포본점,주차하기 편해요,3
4080,동림매듭공방,유익해요,10
4081,동림매듭공방,체험 프로그램이 다양해요,8
4082,동림매듭공방,전시 구성이 알차요,6
4083,동림매듭공방,가격이 합리적이에요,4
4084,동림매듭공방,전시 테마가 재밌어요,3
4085,동림매듭공방,아이와 가기 좋아요,3
4086,동림매듭공방,설명이 잘 되어있어요,2
4087,동림매듭공방,사진이 잘 나와요,1
4088,동림매듭공방,공간이 넓어요,1
4166,SLP 어린이회관 눈썰매장,즐길 거리가 많아요,259
4167,SLP 어린이회관 눈썰매장,관리가 잘 되어있어요,221
4168,SLP 어린이회관 눈썰매장,친절해요,220
4169,SLP 어린이회관 눈썰매장,주차하기 편해요,198
4170,SLP 어린이회관 눈썰매장,가격이 합리적이에요,177
4171,SLP 어린이회관 눈썰매장,부대시설이 잘 되어있어요,174
4172,SLP 어린이회관 눈썰매장,안전하게 관리해요,165
4173,SLP 어린이회관 눈썰매장,규모가 커요,147
4174,SLP 어린이회관 눈썰매장,아이와 가기 좋아요,132
4175,SLP 어린이회관 눈썰매장,슬로프가 길어요,81
4176,SLP 어린이회관 눈썰매장,먹거리가 풍부해요,23
4177,SLP 어린이회관 눈썰매장,체험 프로그램이 다양해요,14
4178,SLP 어린이회관 눈썰매장,음식이 맛있어요,10
4179,SLP 어린이회관 눈썰매장,화장실이 깨끗해요,10
4180,SLP 어린이회관 눈썰매장,시설이 깔끔해요,6
4209,용산역광장,방문객이 많아요,29
4210,용산역광장,뷰가 좋아요,21
4211,용산역광장,관리가 잘 되어있어요,16
4212,용산역광장,주차하기 편해요,14
4213,용산역광장,붐비지 않아요,13
4214,용산역광장,편의시설이 잘 되어있어요,12
4215,용산역광장,볼거리가 많아요,11
4216,용산역광장,먹거리가 풍부해요,6
4217,용산역광장,사진이 잘 나와요,6
4218,용산역광장,산책로가 잘 되어있어요,3
4219,용산역광장,규모가 커요,1
4220,홍난파가옥,사진이 잘 나와요,8
4221,홍난파가옥,근처에 갈 곳이 많아요,5
4222,홍난파가옥,붐비지 않아요,5
4223,홍난파가옥,볼거리가 많아요,3
4224,홍난파가옥,관리가 잘 되어있어요,3
4225,홍난파가옥,설명이 잘 되어있어요,2
4226,홍난파가옥,아이와 가기 좋아요,2
4227,홍난파가옥,뷰가 좋아요,2
4228,홍난파가옥,방문객이 많아요,1
4229,홍난파가옥,경관이 독특해요,1
4230,홍난파가옥,산책로가 잘 되어있어요,1
4253,에프마켓남부낚시,종류가 다양해요,75
4254,에프마켓남부낚시,친절해요,54
4255,에프마켓남부낚시,매장이 넓어요,44
4256,에프마켓남부낚시,시설이 깔끔해요,36
4257,에프마켓남부낚시,가성비가 좋아요,34
4258,에프마켓남부낚시,주차하기 편해요,26
4259,에프마켓남부낚시,품질이 좋아요,23
4260,에프마켓남부낚시,특색 있는 제품이 많아요,17
4261,에프마켓남부낚시,분위기가 편안해요,5
4262,에프마켓남부낚시,비싼 만큼 가치있어요,5
4263,돌실나이 본사할인점,품질이 좋아요,21
4264,돌실나이 본사할인점,친절해요,15
4265,돌실나이 본사할인점,독특한 디자인이 많아요,13
4266,돌실나이 본사할인점,가성비가 좋아요,9
4267,돌실나이 본사할인점,스타일 추천을 잘해줘요,8
4268,돌실나이 본사할인점,종류가 다양해요,8
4269,돌실나이 본사할인점,분위기가 편안해요,4
4270,돌실나이 본사할인점,A/S가 세심해요,2
4271,백인제가옥,사진이 잘 나와요,14
4272,백인제가옥,붐비지 않아요,9
4273,백인제가옥,관리가 잘 되어있어요,8
4274,백인제가옥,볼거리가 많아요,5
4275,백인제가옥,경관이 독특해요,5
4276,백인제가옥,뷰가 좋아요,5
4277,백인제가옥,설명이 잘 되어있어요,3
4278,백인제가옥,근처에 갈 곳이 많아요,3
4279,백인제가옥,산책로가 잘 되어있어요,2
4280,백인제가옥,아이와 가기 좋아요,1
4281,백인제가옥,체험 프로그램이 다양해요,1
4282,롯데백화점 본점 에비뉴엘,친절해요,251
4283,롯데백화점 본점 에비뉴엘,종류가 다양해요,196
4284,롯데백화점 본점 에비뉴엘,품질이 좋아요,191
4285,롯데백화점 본점 에비뉴엘,특색 있는 제품이 많아요,127
4286,롯데백화점 본점 에비뉴엘,시설이 깔끔해요,116
4287,롯데백화점 본점 에비뉴엘,비싼 만큼 가치있어요,102
4288,롯데백화점 본점 에비뉴엘,가성비가 좋아요,98
4289,롯데백화점 본점 에비뉴엘,매장이 넓어요,89
4290,롯데백화점 본점 에비뉴엘,분위기가 편안해요,70
4291,롯데백화점 본점 에비뉴엘,주차하기 편해요,67
4292,롯데백화점 본점 에비뉴엘,트렌디해요,8
4293,롯데백화점 본점 에비뉴엘,고급스러워요,4
4294,롯데백화점 본점 에비뉴엘,선물하기 좋아요,3
4295,롯데백화점 본점 에비뉴엘,신상품이 많아요,3
4296,롯데백화점 본점 에비뉴엘,컨셉이 독특해요,2
4297,롯데백화점 본점 에비뉴엘,포장이 정성스러워요,2
4298,롯데백화점 본점 에비뉴엘,사진이 잘 나와요,2
4299,롯데백화점 본점 에비뉴엘,A/S가 세심해요,1
4300,롯데백화점 본점 에비뉴엘,아기자기해요,1
4301,롯데백화점 본점 에비뉴엘,독특한 디자인이 많아요,1
4302,롯데백화점 본점 에비뉴엘,설명이 자세해요,1
4303,롯데백화점 본점 에비뉴엘,예쁜 소품이 많아요,1
4304,롯데백화점 본점 에비뉴엘,추천을 잘해줘요,1
4315,고려대학교서울캠퍼스아이스링크,안전하게 관리해요,21
4316,고려대학교서울캠퍼스아이스링크,친절해요,17
4317,고려대학교서울캠퍼스아이스링크,강습 받기 좋아요,16
